county,precinct,office,district,candidate,party,votes,election_day,absentee,county_id,original_precinct_name
Cameron,Portage Twp,U.S. House,15.0,Glenn Thompson,REP,37.0,,,Cameron County,Portage Twp
Cameron,Portage Twp,U.S. House,15.0,Write-ins,,0.0,,,Cameron County,Portage Twp
Cameron,Portage Twp,State House,67.0,Maryanne Cole,DEM,13.0,,,Cameron County,Portage Twp
Cameron,Portage Twp,State House,67.0,Martin T. Causer,REP,42.0,,,Cameron County,Portage Twp
Cameron,Portage Twp,State House,67.0,Write-ins,,0.0,,,Cameron County,Portage Twp
Cameron,East Shippen Twp,U.S. Senate,,Bob Casey Jr.,DEM,133.0,,,Cameron County,East Shippen Twp
Cameron,East Shippen Twp,U.S. Senate,,Lou Barletta,REP,180.0,,,Cameron County,East Shippen Twp
Cameron,East Shippen Twp,U.S. Senate,,Neal Gale,GRN,2.0,,,Cameron County,East Shippen Twp
Cameron,East Shippen Twp,U.S. Senate,,Dale R. Kerns Jr.,LIB,1.0,,,Cameron County,East Shippen Twp
Cameron,East Shippen Twp,U.S. Senate,,Write-ins,,0.0,,,Cameron County,East Shippen Twp
Cameron,East Shippen Twp,Governor,,Tom Wolf,DEM,124.0,,,Cameron County,East Shippen Twp
Cameron,East Shippen Twp,Governor,,Scott R. Wagner,REP,194.0,,,Cameron County,East Shippen Twp
Cameron,East Shippen Twp,Governor,,Paul Glover,GRN,2.0,,,Cameron County,East Shippen Twp
Cameron,East Shippen Twp,Governor,,Ken V. Krawchuk,LIB,1.0,,,Cameron County,East Shippen Twp
Cameron,East Shippen Twp,Governor,,Write-ins,,0.0,,,Cameron County,East Shippen Twp
Cameron,East Shippen Twp,U.S. House,15.0,Susan Boser,DEM,109.0,,,Cameron County,East Shippen Twp
Cameron,East Shippen Twp,U.S. House,15.0,Glenn Thompson,REP,211.0,,,Cameron County,East Shippen Twp
Cameron,East Shippen Twp,U.S. House,15.0,Write-ins,,0.0,,,Cameron County,East Shippen Twp
Cameron,East Shippen Twp,State House,67.0,Maryanne Cole,DEM,77.0,,,Cameron County,East Shippen Twp
Cameron,East Shippen Twp,State House,67.0,Martin T. Causer,REP,242.0,,,Cameron County,East Shippen Twp
Cameron,East Shippen Twp,State House,67.0,Write-ins,,0.0,,,Cameron County,East Shippen Twp
Cameron,West Shippen Twp,U.S. Senate,,Bob Casey Jr.,DEM,135.0,,,Cameron County,West Shippen Twp
Cameron,West Shippen Twp,U.S. Senate,,Lou Barletta,REP,351.0,,,Cameron County,West Shippen Twp
Cameron,West Shippen Twp,U.S. Senate,,Neal Gale,GRN,2.0,,,Cameron County,West Shippen Twp
Cameron,West Shippen Twp,U.S. Senate,,Dale R. Kerns Jr.,LIB,7.0,,,Cameron County,West Shippen Twp
Cameron,West Shippen Twp,U.S. Senate,,Write-ins,,0.0,,,Cameron County,West Shippen Twp
Cameron,West Shippen Twp,Governor,,Tom Wolf,DEM,120.0,,,Cameron County,West Shippen Twp
Cameron,West Shippen Twp,Governor,,Scott R. Wagner,REP,363.0,,,Cameron County,West Shippen Twp
Cameron,West Shippen Twp,Governor,,Paul Glover,GRN,1.0,,,Cameron County,West Shippen Twp
Cameron,West Shippen Twp,Governor,,Ken V. Krawchuk,LIB,6.0,,,Cameron County,West Shippen Twp
Cameron,West Shippen Twp,Governor,,Write-ins,,1.0,,,Cameron County,West Shippen Twp
Cameron,West Shippen Twp,U.S. House,15.0,Susan Boser,DEM,104.0,,,Cameron County,West Shippen Twp
Cameron,West Shippen Twp,U.S. House,15.0,Glenn Thompson,REP,389.0,,,Cameron County,West Shippen Twp
Cameron,West Shippen Twp,U.S. House,15.0,Write-ins,,0.0,,,Cameron County,West Shippen Twp
Cameron,West Shippen Twp,State House,67.0,Maryanne Cole,DEM,86.0,,,Cameron County,West Shippen Twp
Cameron,West Shippen Twp,State House,67.0,Martin T. Causer,REP,404.0,,,Cameron County,West Shippen Twp
Cameron,West Shippen Twp,State House,67.0,Write-ins,,0.0,,,Cameron County,West Shippen Twp
