county,precinct,office,district,candidate,party,votes,election_day,absentee,county_id,original_precinct_name
Montgomery,Conshohocken 3,U.S. Senate,,LOU BARLETTA,REP,189.0,,,Montgomery County,Conshohocken 3
Montgomery,Conshohocken 3,U.S. Senate,,NEAL GALE,GRN,8.0,,,Montgomery County,Conshohocken 3
Montgomery,Conshohocken 3,U.S. Senate,,DALE R KERNS JR,LIB,19.0,,,Montgomery County,Conshohocken 3
Montgomery,Conshohocken 3,U.S. Senate,,Write-ins,,0.0,,,Montgomery County,Conshohocken 3
Montgomery,Conshohocken 3,Governor,,TOM WOLF/JOHN FETTERMAN,DEM,596.0,,,Montgomery County,Conshohocken 3
Montgomery,Conshohocken 3,Governor,,SCOTT R. WAGNER/JEFF BARTOS,REP,173.0,,,Montgomery County,Conshohocken 3
Montgomery,Conshohocken 3,Governor,,PAUL GLOVER/J. BOWSER-BOSTICK,GRN,2.0,,,Montgomery County,Conshohocken 3
Montgomery,Conshohocken 3,Governor,,KEN V. KRAWCHUK/K.S. SMITH,LIB,20.0,,,Montgomery County,Conshohocken 3
Montgomery,Conshohocken 3,Governor,,Write-ins,,0.0,,,Montgomery County,Conshohocken 3
Montgomery,Conshohocken 3,U.S. House,4.0,MADELEINE DEAN,DEM,570.0,,,Montgomery County,Conshohocken 3
Montgomery,Conshohocken 3,U.S. House,4.0,DAN DAVID,REP,215.0,,,Montgomery County,Conshohocken 3
Montgomery,Conshohocken 3,U.S. House,4.0,Write-ins,,1.0,,,Montgomery County,Conshohocken 3
Montgomery,Conshohocken 3,State Senate,,,DEM,,,,Montgomery County,Conshohocken 3
Montgomery,Conshohocken 3,State Senate,,,REP,,,,Montgomery County,Conshohocken 3
